'F. contable';'F. valor';'Concepto';'Importe';'Saldo';'Seq';'Import num';'Saldo anterior';'Tiene fecha';'Fecha Valor Concepto';'Clave_Concepto';'Categoria';'Subcategoria';'Fijo_Variable'
01/04/2006;01/04/2006;'SPLAFF';-23,40 €;775,12 €;-3348;-23,40;5.299,21 €;'sin fechas';01/04/2006;'SPLAFF';'Gastos_Compras';'Hogar';'VARIABLES'
04/04/2006;04/04/2006;'METRO';-6,65 €;768,47 €;-3347;-6,65;5.292,56 €;'sin fechas';04/04/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
04/04/2006;04/04/2006;'REINT.CAJERO';-80,00 €;688,47 €;-3346;-80,00;5.212,56 €;'sin fechas';04/04/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
05/04/2006;05/04/2006;'AMENA RETEVISI';-22,74 €;665,73 €;-3345;-22,74;5.189,82 €;'sin fechas';05/04/2006;'AMENA';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
06/04/2006;06/04/2006;'CINE';-16,30 €;649,43 €;-3344;-16,30;5.173,52 €;'sin fechas';06/04/2006;'CINE';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
06/04/2006;06/04/2006;'H&M';-85,20 €;564,23 €;-3343;-85,20;5.088,32 €;'sin fechas';06/04/2006;'HM';'Gastos_Compras';'Ropa';'VARIABLES'
06/04/2006;06/04/2006;'JUCLA';-30,00 €;534,23 €;-3342;-30,00;5.058,32 €;'sin fechas';06/04/2006;'JUCLA';'Gastos_Compras';'Ropa';'VARIABLES'
07/04/2006;07/04/2006;'GAS NATURAL';-12,39 €;521,84 €;-3341;-12,39;5.045,93 €;'sin fechas';07/04/2006;'GAS';'Gastos_Servicios tipicos';'Gas';'FIJO'
08/04/2006;08/04/2006;'POTS PINTURAS ROQUETES';-53,44 €;468,40 €;-3340;-53,44;4.992,49 €;'sin fechas';08/04/2006;'POTS';'Gastos_Compras';'Hogar';'VARIABLES'
08/04/2006;08/04/2006;'SABECO TORTOSA';-271,47 €;196,93 €;-3339;-271,47;4.721,02 €;'sin fechas';08/04/2006;'SABECO';'Gastos_Compras';'Supermercado';'VARIABLES'
09/04/2006;09/04/2006;'REINT.CAJERO';-50,00 €;146,93 €;-3338;-50,00;4.671,02 €;'sin fechas';09/04/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
10/04/2006;10/04/2006;'SABECO TORTOSA';-55,30 €;91,63 €;-3337;-55,30;4.615,72 €;'sin fechas';10/04/2006;'SABECO';'Gastos_Compras';'Supermercado';'VARIABLES'
11/04/2006;11/04/2006;'GROUPAMA PLUS';-41,12 €;50,51 €;-3336;-41,12;4.574,60 €;'sin fechas';11/04/2006;'GROUPAMA';'Gastos_Seguros';'Seguro salud';'FIJO'
11/04/2006;11/04/2006;'SEGS. CATALANA';-497,57 €;-447,06 €;-3335;-497,57;4.077,03 €;'sin fechas';11/04/2006;'SEGS';'Gastos_Seguros';'Seguro auto';'FIJO'
12/04/2006;12/04/2006;'PEAJE XERTA';-2,30 €;-449,36 €;-3334;-2,30;4.074,73 €;'sin fechas';12/04/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
12/04/2006;12/04/2006;'PEAJE XERTA';-3,10 €;-452,46 €;-3333;-3,10;4.071,63 €;'sin fechas';12/04/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
12/04/2006;12/04/2006;'PEAJE XERTA';-2,45 €;-454,91 €;-3332;-2,45;4.069,18 €;'sin fechas';12/04/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
12/04/2006;12/04/2006;'REEMBOLSO FOND';2.000,00 €;1.545,09 €;-3331;2.000,00;6.069,18 €;'sin fechas';12/04/2006;'REEMBOLSO';'Ingresos';'Transferencias';'VARIABLES'
12/04/2006;12/04/2006;'REINT.CAJERO';-40,00 €;1.505,09 €;-3330;-40,00;6.029,18 €;'sin fechas';12/04/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
12/04/2006;12/04/2006;'SEG.AM.HIPITEC';-32,91 €;1.472,18 €;-3329;-32,91;5.996,27 €;'sin fechas';12/04/2006;'SEGAMHIPITEC';'Gastos_Seguros';'Seguro vida';'FIJO'
13/04/2006;13/04/2006;'LLUMS 10';-69,65 €;1.402,53 €;-3328;-69,65;5.926,62 €;'sin fechas';13/04/2006;'LLUMS';'Gastos_Compras';'Hogar';'VARIABLES'
13/04/2006;13/04/2006;'POTS PINTURAS ROQUETES';-17,00 €;1.385,53 €;-3327;-17,00;5.909,62 €;'sin fechas';13/04/2006;'POTS';'Gastos_Compras';'Hogar';'VARIABLES'
13/04/2006;13/04/2006;'SABECO TORTOSA';-33,74 €;1.351,79 €;-3326;-33,74;5.875,88 €;'sin fechas';13/04/2006;'SABECO';'Gastos_Compras';'Supermercado';'VARIABLES'
14/04/2006;14/04/2006;'REINT.CAJERO';-110,00 €;1.241,79 €;-3325;-110,00;5.765,88 €;'sin fechas';14/04/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
17/04/2006;17/04/2006;'PEAJE XERTA';-5,20 €;1.236,59 €;-3324;-5,20;5.760,68 €;'sin fechas';17/04/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
19/04/2006;19/04/2006;'REINT.CAJERO';-20,00 €;1.216,59 €;-3323;-20,00;5.740,68 €;'sin fechas';19/04/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
20/04/2006;20/04/2006;'DIVERS SANTS ESTACION';-9,95 €;1.206,64 €;-3322;-9,95;5.730,73 €;'sin fechas';20/04/2006;'DIVERS';'Gastos_Compras';'Supermercado';'VARIABLES'
20/04/2006;20/04/2006;'FARMACIA';-8,67 €;1.197,97 €;-3321;-8,67;5.722,06 €;'sin fechas';20/04/2006;'FARMACIA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
21/04/2006;21/04/2006;'CAPRABO';-14,68 €;1.183,29 €;-3320;-14,68;5.707,38 €;'sin fechas';21/04/2006;'CAPRABO';'Gastos_Compras';'Supermercado';'VARIABLES'
23/04/2006;23/04/2006;'REINT.CAJERO';-40,00 €;1.143,29 €;-3319;-40,00;5.667,38 €;'sin fechas';23/04/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
24/04/2006;24/04/2006;'PEAJE XERTA';-3,10 €;1.140,19 €;-3318;-3,10;5.664,28 €;'sin fechas';24/04/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
24/04/2006;24/04/2006;'PEAJE XERTA';-2,30 €;1.137,89 €;-3317;-2,30;5.661,98 €;'sin fechas';24/04/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
24/04/2006;24/04/2006;'PEAJE XERTA';-2,45 €;1.135,44 €;-3316;-2,45;5.659,53 €;'sin fechas';24/04/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
25/04/2006;25/04/2006;'AMENA RETEVISI';-18,70 €;1.116,74 €;-3315;-18,70;5.640,83 €;'sin fechas';25/04/2006;'AMENA';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
25/04/2006;25/04/2006;'METRO';-6,65 €;1.110,09 €;-3314;-6,65;5.634,18 €;'sin fechas';25/04/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
25/04/2006;25/04/2006;'ONO';-73,18 €;1.036,91 €;-3313;-73,18;5.561,00 €;'sin fechas';25/04/2006;'ONO';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
25/04/2006;25/04/2006;'PEAJE XERTA';-5,20 €;1.031,71 €;-3312;-5,20;5.555,80 €;'sin fechas';25/04/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
26/04/2006;26/04/2006;'METRO';-6,65 €;1.025,06 €;-3311;-6,65;5.549,15 €;'sin fechas';26/04/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
27/04/2006;27/04/2006;'INFORMACIO I TECNOLOGIA DE CAT';1.122,74 €;2.147,80 €;-3310;1.122,74;6.671,89 €;'sin fechas';27/04/2006;'INFORMACIO';'Ingresos';'Nomina';'FIJO'
27/04/2006;27/04/2006;'VETESMO, S.L.';-39,00 €;2.108,80 €;-3309;-39,00;6.632,89 €;'sin fechas';27/04/2006;'VETESMO';'Gastos_Compras';'Hogar';'VARIABLES'
28/04/2006;28/04/2006;'CINE';-13,00 €;2.095,80 €;-3308;-13,00;6.619,89 €;'sin fechas';28/04/2006;'CINE';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
28/04/2006;28/04/2006;'MERCADONA';-25,73 €;2.070,07 €;-3307;-25,73;6.594,16 €;'sin fechas';28/04/2006;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
29/04/2006;29/04/2006;'REINT.CAJERO';-40,00 €;2.030,07 €;-3306;-40,00;6.554,16 €;'sin fechas';29/04/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
02/05/2006;27/04/2006;'RECIBO PTMOS. 3061-0960001518';-636,06 €;1.394,01 €;-3305;-636,06;5.918,10 €;'sin fechas';27/04/2006;'RECIBO';'Gastos_Banco y organismos';'Hipoteca';'FIJO'
02/05/2006;02/05/2006;'REINT.CAJERO';-50,00 €;1.344,01 €;-3304;-50,00;5.868,10 €;'sin fechas';02/05/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
03/05/2006;03/05/2006;'AMENA RETEVISI';-51,99 €;1.292,02 €;-3303;-51,99;5.816,11 €;'sin fechas';03/05/2006;'AMENA';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
03/05/2006;03/05/2006;'METRO';-6,65 €;1.285,37 €;-3302;-6,65;5.809,46 €;'sin fechas';03/05/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
03/05/2006;03/05/2006;'METRO';-6,65 €;1.278,72 €;-3301;-6,65;5.802,81 €;'sin fechas';03/05/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
05/05/2006;05/05/2006;'DIVERS SANTS ESTACION';-17,00 €;1.261,72 €;-3300;-17,00;5.785,81 €;'sin fechas';05/05/2006;'DIVERS';'Gastos_Compras';'Supermercado';'VARIABLES'
06/05/2006;06/05/2006;'CINE';-11,40 €;1.250,32 €;-3299;-11,40;5.774,41 €;'sin fechas';06/05/2006;'CINE';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
06/05/2006;06/05/2006;'GASOLINA';-54,00 €;1.196,32 €;-3298;-54,00;5.720,41 €;'sin fechas';06/05/2006;'GASOLINA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
06/05/2006;06/05/2006;'IKEA';-35,00 €;1.161,32 €;-3297;-35,00;5.685,41 €;'sin fechas';06/05/2006;'IKEA';'Gastos_Vivienda y vehiculo';'Mnto. hogar';'VARIABLES'
06/05/2006;06/05/2006;'REINT.CAJERO';-20,00 €;1.141,32 €;-3296;-20,00;5.665,41 €;'sin fechas';06/05/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
06/05/2006;06/05/2006;'RESTAURANTES';-34,03 €;1.107,29 €;-3295;-34,03;5.631,38 €;'sin fechas';06/05/2006;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
07/05/2006;07/05/2006;'REINT.CAJERO';-50,00 €;1.057,29 €;-3294;-50,00;5.581,38 €;'sin fechas';07/05/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
10/05/2006;10/05/2006;'METRO';-6,65 €;1.050,64 €;-3293;-6,65;5.574,73 €;'sin fechas';10/05/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
12/05/2006;12/05/2006;'GROUPAMA PLUS';-41,12 €;1.009,52 €;-3292;-41,12;5.533,61 €;'sin fechas';12/05/2006;'GROUPAMA';'Gastos_Seguros';'Seguro salud';'FIJO'
12/05/2006;12/05/2006;'METRO';-18,30 €;991,22 €;-3291;-18,30;5.515,31 €;'sin fechas';12/05/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
13/05/2006;13/05/2006;'LEROY MERLIN';-295,85 €;695,37 €;-3290;-295,85;5.219,46 €;'sin fechas';13/05/2006;'LEROY';'Gastos_Vivienda y vehiculo';'Mnto. hogar';'VARIABLES'
14/05/2006;14/05/2006;'RESTAURANTES';-19,10 €;676,27 €;-3289;-19,10;5.200,36 €;'sin fechas';14/05/2006;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
15/05/2006;15/05/2006;'SEG.AM.HIPITEC';-32,86 €;643,41 €;-3288;-32,86;5.167,50 €;'sin fechas';15/05/2006;'SEGAMHIPITEC';'Gastos_Seguros';'Seguro vida';'FIJO'
16/05/2006;16/05/2006;'METRO';-6,65 €;636,76 €;-3287;-6,65;5.160,85 €;'sin fechas';16/05/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
16/05/2006;16/05/2006;'REINT.CAJERO';-20,00 €;616,76 €;-3286;-20,00;5.140,85 €;'sin fechas';16/05/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
17/05/2006;17/05/2006;'ENDESA DISTRIB';-15,02 €;601,74 €;-3285;-15,02;5.125,83 €;'sin fechas';17/05/2006;'ENDESA';'Gastos_Servicios tipicos';'Electricidad';'FIJO'
19/05/2006;19/05/2006;'CINE';-11,40 €;590,34 €;-3284;-11,40;5.114,43 €;'sin fechas';19/05/2006;'CINE';'Gastos_Ocio y transporte';'Espectáculos';'VARIABLES'
20/05/2006;20/05/2006;'239 MINIT SPAIN LLAVES';-12,72 €;577,62 €;-3283;-12,72;5.101,71 €;'sin fechas';20/05/2006;'MINIT';'Gastos_Compras';'Ropa';'VARIABLES'
20/05/2006;20/05/2006;'ECA ITV, S.A';-30,75€;546,87 €;-3282;-30,75;5.070,96 €;'sin fechas';20/05/2006;'ECA';'Gastos_Vivienda y vehiculo';'Mnto. vehiculo';'VARIABLE'
20/05/2006;20/05/2006;'H&M';-14,90€;531,97 €;-3281;-14,90;5.056,06 €;'sin fechas';20/05/2006;'HM';'Gastos_Compras';'Ropa';'VARIABLES'
20/05/2006;20/05/2006;'RESTAURANTES';-28,50€;503,47 €;-3280;-28,50;5.027,56 €;'sin fechas';20/05/2006;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
20/05/2006;20/05/2006;'SWATCH GLORIES';-74,00€;429,47 €;-3279;-74,00;4.953,56 €;'sin fechas';20/05/2006;'SWATCH';'Gastos_Compras';'Ropa';'VARIABLES'
22/05/2006;22/05/2006;'ONO';-62,30€;367,17 €;-3278;-62,30;4.891,26 €;'sin fechas';22/05/2006;'ONO';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
22/05/2006;22/05/2006;'PEAJE XERTA';-1,02€;366,15 €;-3277;-1,02;4.890,24 €;'sin fechas';22/05/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/05/2006;22/05/2006;'PEAJE XERTA';-1,70€;364,45 €;-3276;-1,70;4.888,54 €;'sin fechas';22/05/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
23/05/2006;23/05/2006;'AMENA RETEVISI';-40,94€;323,51 €;-3275;-40,94;4.847,60 €;'sin fechas';23/05/2006;'AMENA';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
23/05/2006;23/05/2006;'METRO';-6,65€;316,86 €;-3274;-6,65;4.840,95 €;'sin fechas';23/05/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
23/05/2006;23/05/2006;'REEMBOLSO FOND';1.085,15€;1.402,01 €;-3273;1.085,15;5.926,10 €;'sin fechas';23/05/2006;'REEMBOLSO';'Ingresos';'Transferencias';'VARIABLES'
27/05/2006;27/05/2006;'CAPRABO';-10,93€;1.391,08 €;-3272;-10,93;5.915,17 €;'sin fechas';27/05/2006;'CAPRABO';'Gastos_Compras';'Supermercado';'VARIABLES'
27/05/2006;27/05/2006;'FARMACIA';-5,67€;1.385,41 €;-3271;-5,67;5.909,50 €;'sin fechas';27/05/2006;'FARMACIA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
28/05/2006;28/05/2006;'RESTAURANTES';-50,13€;1.335,28 €;-3270;-50,13;5.859,37 €;'sin fechas';28/05/2006;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
29/05/2006;31/05/2006;'AGENCIA DE LA MICROEMPRESA';786,36€;2.121,64 €;-3269;786,36;6.645,73 €;'sin fechas';31/05/2006;'AGENCIA';'Ingresos';'Nomina';'FIJO'
29/05/2006;29/05/2006;'INFORMACIO I TECNOLOGIA DE CAT';1.122,74€;3.244,38 €;-3268;1.122,74;7.768,47 €;'sin fechas';29/05/2006;'INFORMACIO';'Ingresos';'Nomina';'FIJO'
29/05/2006;29/05/2006;'REINT.CAJERO';3.445,00€;6.689,38 €;-3267;3.445,00;11.213,47 €;'sin fechas';29/05/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
30/05/2006;30/05/2006;'METRO';-6,65€;6.682,73 €;-3266;-6,65;11.206,82 €;'sin fechas';30/05/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
31/05/2006;31/05/2006;'RECIBO PTMOS. 3061-0960001518';-636,06€;6.046,67 €;-3265;-636,06;10.570,76 €;'sin fechas';31/05/2006;'RECIBO';'Gastos_Banco y organismos';'Hipoteca';'FIJO'
03/06/2006;03/06/2006;'GASOLINA';-50,00€;5.996,67 €;-3264;-50,00;10.520,76 €;'sin fechas';03/06/2006;'GASOLINA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
03/06/2006;03/06/2006;'REINT.CAJERO';-20,00€;5.976,67 €;-3263;-20,00;10.500,76 €;'sin fechas';03/06/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
04/06/2006;04/06/2006;'REINT.CAJERO';-70,00€;5.906,67 €;-3262;-70,00;10.430,76 €;'sin fechas';04/06/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
05/06/2006;05/06/2006;'GROUPAMA PLUS';-41,12€;5.865,55 €;-3261;-41,12;10.389,64 €;'sin fechas';05/06/2006;'GROUPAMA';'Gastos_Seguros';'Seguro salud';'FIJO'
05/06/2006;05/06/2006;'RENFE';-18,30€;5.847,25 €;-3260;-18,30;10.371,34 €;'sin fechas';05/06/2006;'RENFE';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
06/06/2006;06/06/2006;'AMENA RETEVISI';-43,51€;5.803,74 €;-3259;-43,51;10.327,83 €;'sin fechas';06/06/2006;'AMENA';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
06/06/2006;06/06/2006;'RENFE';-6,65€;5.797,09 €;-3258;-6,65;10.321,18 €;'sin fechas';06/06/2006;'RENFE';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
10/06/2006;10/06/2006;'REINT.CAJERO';-20,00€;5.777,09 €;-3257;-20,00;10.301,18 €;'sin fechas';10/06/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
10/06/2006;10/06/2006;'RESTAURANTES';-22,04€;5.755,05 €;-3256;-22,04;10.279,14 €;'sin fechas';10/06/2006;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12/06/2006;12/06/2006;'METRO';-6,65€;5.748,40 €;-3255;-6,65;10.272,49 €;'sin fechas';12/06/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
13/06/2006;13/06/2006;'GAS NATURAL';-137,77€;5.610,63 €;-3254;-137,77;10.134,72 €;'sin fechas';13/06/2006;'GAS';'Gastos_Servicios tipicos';'Gas';'FIJO'
13/06/2006;13/06/2006;'REINT.CAJERO';-20,00€;5.590,63 €;-3253;-20,00;10.114,72 €;'sin fechas';13/06/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
15/06/2006;15/06/2006;'SEG.AM.HIPITEC';-32,79€;5.557,84 €;-3252;-32,79;10.081,93 €;'sin fechas';15/06/2006;'SEGAMHIPITEC';'Gastos_Seguros';'Seguro vida';'FIJO'
16/06/2006;16/06/2006;'METRO';-18,30€;5.539,54 €;-3251;-18,30;10.063,63 €;'sin fechas';16/06/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
16/06/2006;16/06/2006;'REINT.CAJERO';-20,00€;5.519,54 €;-3250;-20,00;10.043,63 €;'sin fechas';16/06/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
17/06/2006;17/06/2006;'REINT.CAJERO';-20,00€;5.499,54 €;-3249;-20,00;10.023,63 €;'sin fechas';17/06/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
19/06/2006;19/06/2006;'MERCADONA';-29,41€;5.470,13 €;-3248;-29,41;9.994,22 €;'sin fechas';19/06/2006;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
19/06/2006;19/06/2006;'METRO';-6,65€;5.463,48 €;-3247;-6,65;9.987,57 €;'sin fechas';19/06/2006;'METRO';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
22/06/2006;22/06/2006;'CASER HOGAR';-42,11€;5.421,37 €;-3246;-42,11;9.945,46 €;'sin fechas';22/06/2006;'CASER';'Ingresos';'Transferencias';'VARIABLES'
23/06/2006;23/06/2006;'AMENA RETEVISI';-54,47€;5.366,90 €;-3245;-54,47;9.890,99 €;'sin fechas';23/06/2006;'AMENA';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
25/06/2006;25/06/2006;'REINT.CAJERO';-40,00€;5.326,90 €;-3244;-40,00;9.850,99 €;'sin fechas';25/06/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
26/06/2006;26/06/2006;'MERCADONA';-18,35€;5.308,55 €;-3243;-18,35;9.832,64 €;'sin fechas';26/06/2006;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
26/06/2006;26/06/2006;'ONO';-65,41€;5.243,14 €;-3242;-65,41;9.767,23 €;'sin fechas';26/06/2006;'ONO';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
26/06/2006;26/06/2006;'RENFE';-6,65€;5.236,49 €;-3241;-6,65;9.760,58 €;'sin fechas';26/06/2006;'RENFE';'Gastos_Ocio y transporte';'Transporte';'VARIABLES'
27/06/2006;27/06/2006;'MINA PUBLICA DE LA CIUTAT';-19,82€;5.216,67 €;-3240;-19,82;9.740,76 €;'sin fechas';27/06/2006;'MINA';'Gastos_Servicios tipicos';'Agua';'FIJO'
28/06/2006;30/06/2006;'AGENCIA DE LA MICROEMPRESA';786,36€;6.003,03 €;-3239;786,36;10.527,12 €;'sin fechas';30/06/2006;'AGENCIA';'Ingresos';'Nomina';'FIJO'
28/06/2006;28/06/2006;'CAFET.C T PRAT';-2,65€;6.000,38 €;-3238;-2,65;10.524,47 €;'sin fechas';28/06/2006;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
28/06/2006;28/06/2006;'INFORMACIO I TECNOLOGIA DE CAT';1.122,74€;7.123,12 €;-3237;1.122,74;11.647,21 €;'sin fechas';28/06/2006;'INFORMACIO';'Ingresos';'Nomina';'FIJO'
28/06/2006;28/06/2006;'REINT.CAJERO';-60,00€;7.063,12 €;-3236;-60,00;11.587,21 €;'sin fechas';28/06/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
30/06/2006;30/06/2006;'RECIBO PTMOS. 3061-0960001518';-636,06€;6.427,06 €;-3235;-636,06;10.951,15 €;'sin fechas';30/06/2006;'RECIBO';'Gastos_Banco y organismos';'Hipoteca';'FIJO'
01/07/2006;01/07/2006;'ALCAMPO';-20,93€;6.406,13 €;-3234;-20,93;10.930,22 €;'sin fechas';01/07/2006;'ALCAMPO';'Gastos_Compras';'Supermercado';'VARIABLES'
01/07/2006;01/07/2006;'LEROY MERLIN';-20,90€;6.385,23 €;-3233;-20,90;10.909,32 €;'sin fechas';01/07/2006;'LEROY';'Gastos_Vivienda y vehiculo';'Mnto. hogar';'VARIABLES'
01/07/2006;01/07/2006;'MERCADONA';-137,63€;6.247,60 €;-3232;-137,63;10.771,69 €;'sin fechas';01/07/2006;'MERCADONA';'Gastos_Compras';'Supermercado';'VARIABLES'
01/07/2006;01/07/2006;'MISAKO';-12,00€;6.235,60 €;-3231;-12,00;10.759,69 €;'sin fechas';01/07/2006;'MISAKO';'Gastos_Compras';'Ropa';'VARIABLES'
03/07/2006;03/07/2006;'FARMACIA';-119,07€;6.116,53 €;-3230;-119,07;10.640,62 €;'sin fechas';03/07/2006;'FARMACIA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
03/07/2006;03/07/2006;'GASOLINA';-46,00€;6.070,53 €;-3229;-46,00;10.594,62 €;'sin fechas';03/07/2006;'GASOLINA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
03/07/2006;03/07/2006;'MEDIA MARKT';-84,85€;5.985,68 €;-3228;-84,85;10.509,77 €;'sin fechas';03/07/2006;'MEDIA';'Gastos_Compras';'Hobbys';'VARIABLES'
03/07/2006;03/07/2006;'REINT.CAJERO';-20,00€;5.965,68 €;-3227;-20,00;10.489,77 €;'sin fechas';03/07/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
03/07/2006;03/07/2006;'RESTAURANTES';-15,00€;5.950,68 €;-3226;-15,00;10.474,77 €;'sin fechas';03/07/2006;'RESTAURANTES';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
04/07/2006;04/07/2006;'AMENA RETEVISI';-46,14€;5.904,54 €;-3225;-46,14;10.428,63 €;'sin fechas';04/07/2006;'AMENA';'Gastos_Servicios tipicos';'Telecomunicaciones';'FIJO'
04/07/2006;04/07/2006;'REINT.CAJERO';-20,00€;5.884,54 €;-3224;-20,00;10.408,63 €;'sin fechas';04/07/2006;'REINTCAJERO';'Gastos_Gastos varios';'Efectivo';'VARIABLES'
05/07/2006;05/07/2006;'FERRETERIA JOSCA';-20,80€;5.863,74 €;-3223;-20,80;10.387,83 €;'sin fechas';05/07/2006;'FERRETERIA';'Gastos_Compras';'Hogar';'VARIABLES'
05/07/2006;05/07/2006;'PEAJE RUBI';-1,04€;5.862,70 €;-3222;-1,04;10.386,79 €;'sin fechas';05/07/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
05/07/2006;05/07/2006;'PEAJE RUBI';-1,04€;5.861,66 €;-3221;-1,04;10.385,75 €;'sin fechas';05/07/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
05/07/2006;05/07/2006;'PEAJE RUBI';-1,04€;5.860,62 €;-3220;-1,04;10.384,71 €;'sin fechas';05/07/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
05/07/2006;05/07/2006;'PEAJE RUBI';-1,04€;5.859,58 €;-3219;-1,04;10.383,67 €;'sin fechas';05/07/2006;'PEAJE';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
