'FECHA';'COMERCIO/CAJERO';'IMPORTE';'MONEDA';'CONCEPTO';'ESTADO';'SEQ';'Clave_Concepto';'Categoria';'Subcategoria';'Fijo_Variable'
26/10/2015;'FRANKFURT LES LLE';-4,40 €;'EUROS';'Compras.';'PAGADO';155;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
26/10/2015;'PARKING VAPOR GRA';-4,60 €;'EUROS';'Compras.';'PAGADO';156;'PARKING';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/10/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';157;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/10/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';158;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/10/2015;'CAFET.C T PRAT\PR';-3,60 €;'EUROS';'Compras.';'PAGADO';159;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
27/10/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';160;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/10/2015;'CAFET.H.G.C. \SAN';-5,75 €;'EUROS';'Compras.';'PAGADO';161;'CAFETHGC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
28/10/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';162;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
28/10/2015;'E.S. RUBI II';-40,81 €;'EUROS';'Compras.';'PAGADO';163;'RUBI';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
29/10/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';164;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
29/10/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';165;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
30/10/2015;'CAFE Y TE \BAR';-17,10 €;'EUROS';'Compras.';'PAGADO';166;'CAFE';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
30/10/2015;'MERKAL BARICEN\BA';-121,98 €;'EUROS';'Compras.';'PAGADO';167;'MERKAL';'Gastos_Compras';'Ropa';'VARIABLES'
31/10/2015;'consum terrassa a';-16,42 €;'EUROS';'Compras.';'PAGADO';168;'CONSUM';'Gastos_Compras';'Supermercado';'VARIABLES'
01/11/2015;'AUTOPISTAS TERR';-2,53 €;'EUROS';'Compras.';'PAGADO';169;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/11/2015;'AUTOPISTAS TERR';-2,53 €;'EUROS';'Compras.';'PAGADO';170;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/11/2015;'CAFET.H.G.C. \SAN';-7,50 €;'EUROS';'Compras.';'PAGADO';171;'CAFETHGC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
01/11/2015;'LA BRASA';-29,79 €;'EUROS';'Compras.';'PAGADO';172;'BRASA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
02/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';173;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';174;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/11/2015;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';175;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
02/11/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';176;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/11/2015;'PARKING VAPOR GRA';-4,90 €;'EUROS';'Compras.';'PAGADO';177;'PARKING';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/11/2015;'FRANKFURT LES LLE';-9,30 €;'EUROS';'Compras.';'PAGADO';178;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
02/11/2015;'FARMACIA TORRAS';-16,58 €;'EUROS';'Compras.';'PAGADO';179;'FARMACIA';'Gastos_Salud, saber y deporte';'Farmacia';'VARIABLES'
03/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';180;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';181;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/11/2015;'CAFET.C T PRAT\PR';-3,60 €;'EUROS';'Compras.';'PAGADO';182;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
03/11/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';183;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/11/2015;'langloys';-68,00 €;'EUROS';'Compras.';'PAGADO';184;'LANGLOYS';'Gastos_Compras';'Otras compras';'VARIABLES'
04/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';185;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';186;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/11/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';187;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
04/11/2015;'CARREFOUR VALLES/';-7,80 €;'EUROS';'Compras.';'PAGADO';188;'CARREFOUR';'Gastos_Compras';'Supermercado';'VARIABLES'
04/11/2015;'LIDL TERRASSA';-29,90 €;'EUROS';'Compras.';'PAGADO';189;'LIDL';'Gastos_Compras';'Supermercado';'VARIABLES'
05/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';190;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
05/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';191;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
05/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';192;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
05/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';193;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
05/11/2015;'CATALANA DIAG.I CIRUR';-3,60 €;'EUROS';'Compras.';'PAGADO';194;'CATALANA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
05/11/2015;'CAFET.C T PRAT\PR';-4,50 €;'EUROS';'Compras.';'PAGADO';195;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
05/11/2015;'CAFET.H.G.C. \SAN';-8,45 €;'EUROS';'Compras.';'PAGADO';196;'CAFETHGC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
06/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';197;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
06/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';198;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
06/11/2015;'LA TERRASSETA';-4,05 €;'EUROS';'Compras.';'PAGADO';199;'TERRASSETA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
06/11/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';200;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
06/11/2015;'BURGUER KING PARC';-12,25 €;'EUROS';'Compras.';'PAGADO';201;'BURGUER';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
07/11/2015;'MI SUSHI';-58,20 €;'EUROS';'Compras.';'PAGADO';202;'SUSHI';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
07/11/2015;'SATURN E515 EL\PR';-99,85 €;'EUROS';'Compras.';'PAGADO';203;'SATURN';'Gastos_Compras';'Hobbys';'VARIABLES'
07/11/2015;'DECATHLON SA TERR';-112,95 €;'EUROS';'Compras.';'PAGADO';204;'DECATHLON';'Gastos_Compras';'Deportivo';'VARIABLES'
08/11/2015;'LA BRASA';-16,98 €;'EUROS';'Compras.';'PAGADO';205;'BRASA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
08/11/2015;'AREA SERVEIS TEMP';-20,00 €;'EUROS';'Compras.';'PAGADO';206;'AREA';'Gastos_Ocio y transporte';'Gasolina';'VARIABLES'
09/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';207;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';208;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/11/2015;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';209;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
09/11/2015;'PAUTENTIC';-3,85 €;'EUROS';'Compras.';'PAGADO';210;'PAUTENTIC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
09/11/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';211;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/11/2015;'PARKING VAPOR GRA';-4,85 €;'EUROS';'Compras.';'PAGADO';212;'PARKING';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/11/2015;'FRANKFURT LES LLE';-12,50 €;'EUROS';'Compras.';'PAGADO';213;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';214;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';215;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';216;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/11/2015;'CATALANA DIAG.I CIRUR';-2,40 €;'EUROS';'Compras.';'PAGADO';217;'CATALANA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/11/2015;'CAFET.C T PRAT\PR';-3,60 €;'EUROS';'Compras.';'PAGADO';218;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
10/11/2015;'TABASA VALLVI S. C:2T';-3,72 €;'EUROS';'Compras.';'PAGADO';219;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
11/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';220;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
11/11/2015;'TABASA VALLVI S. C:2T';-3,72 €;'EUROS';'Compras.';'PAGADO';221;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/11/2015;'SATSA PL. VELLA TERRASSA';-6,75 €;'EUROS';'Compras.';'PAGADO';222;'SATSA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/11/2015;'Jogaplamon S.L.';-22,10 €;'EUROS';'Compras.';'PAGADO';223;'JOGAPLAMON';'Gastos_Compras';'Niños';'VARIABLES'
14/11/2015;'HIPERMERCAT ESCLA';-24,39 €;'EUROS';'Compras.';'PAGADO';224;'HIPERMERCAT';'Gastos_Compras';'Supermercado';'VARIABLES'
16/11/2015;'CAFET.C T PRAT\PR';-4,50 €;'EUROS';'Compras.';'PAGADO';225;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17/11/2015;'CAFET.C T PRAT\PR';-3,05 €;'EUROS';'Compras.';'PAGADO';226;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
17/11/2015;'LIDL TERRASSA LES';-47,45 €;'EUROS';'Compras.';'PAGADO';227;'LIDL';'Gastos_Compras';'Supermercado';'VARIABLES'
19/11/2015;'CAFET.C T PRAT\PR';-4,05 €;'EUROS';'Compras.';'PAGADO';228;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
20/11/2015;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';229;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
24/11/2015;'CAFET.C T PRAT\PR';-4,50 €;'EUROS';'Compras.';'PAGADO';230;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
24/11/2015;'ATRAPALO COM';-7,20 €;'EUROS';'Compras.';'PAGADO';231;'ATRAPALO';'Gastos_Ocio y transporte';'Vacaciones';'VARIABLES'
25/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';232;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
25/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';233;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
25/11/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';234;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
25/11/2015;'LIDL TERRASSA';-22,80 €;'EUROS';'Compras.';'PAGADO';235;'LIDL';'Gastos_Compras';'Supermercado';'VARIABLES'
26/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';236;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
26/11/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';237;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
27/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';238;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
30/11/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';239;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
30/11/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';240;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';241;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';242;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/12/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';243;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
01/12/2015;'RODELAS PERRUQUER';-20,00 €;'EUROS';'Compras.';'PAGADO';244;'RODELAS';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
02/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';245;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/12/2015;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';246;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
02/12/2015;'TABASA VALLVI S. C:2T';-3,72 €;'EUROS';'Compras.';'PAGADO';247;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
02/12/2015;'CAFET.C T PRAT\PR';-5,40 €;'EUROS';'Compras.';'PAGADO';248;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
04/12/2015;'RODELAS PERRUQUER';-29,65 €;'EUROS';'Compras.';'PAGADO';249;'RODELAS';'Gastos_Salud, saber y deporte';'Belleza';'VARIABLES'
07/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';250;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
08/12/2015;'FNAC DIAGONAL';-31,46 €;'EUROS';'Compras.';'PAGADO';251;'FNAC';'Gastos_Compras';'Supermercado';'VARIABLES'
08/12/2015;'PRIMARK DIAGONAL';-60,00 €;'EUROS';'Compras.';'PAGADO';252;'PRIMARK';'Gastos_Compras';'Ropa';'VARIABLES'
09/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';253;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
09/12/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';254;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
10/12/2015;'FRANKFURT LES LLE';-18,15 €;'EUROS';'Compras.';'PAGADO';255;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
11/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';256;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
12/12/2015;'LA TECA DEL DRAC';-5,00 €;'EUROS';'Compras.';'PAGADO';257;'TECA';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12/12/2015;'FRANKFURT DUENDE';-15,40 €;'EUROS';'Compras.';'PAGADO';258;'FRANKFURT';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12/12/2015;'CARREFOUR VALLES/';-70,27 €;'EUROS';'Compras.';'PAGADO';259;'CARREFOUR';'Gastos_Compras';'Supermercado';'VARIABLES'
14/12/2015;'CAFET.C T PRAT\PR';-3,05 €;'EUROS';'Compras.';'PAGADO';260;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
15/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';261;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';262;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/12/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';263;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/12/2015;'ORIENT CARS - REC';-366,09 €;'EUROS';'Compras.';'PAGADO';264;'ORIENT';'Gastos_Vivienda y vehiculo';'Mnto. vehiculo';'VARIABLE'
16/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';265;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
16/12/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';266;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
17/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';267;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
17/12/2015;'DECATHLON SA TERR';-9,98 €;'EUROS';'Compras.';'PAGADO';268;'DECATHLON';'Gastos_Compras';'Deportivo';'VARIABLES'
20/12/2015;'BURGUER KING PARC';-24,33 €;'EUROS';'Compras.';'PAGADO';269;'BURGUER';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
21/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';270;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
21/12/2015;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';271;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
21/12/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';272;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';273;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/12/2015;'CAFET.C T PRAT\PR';-3,60 €;'EUROS';'Compras.';'PAGADO';274;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
23/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';275;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
23/12/2015;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';276;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
24/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';277;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
24/12/2015;'CAFET.C T PRAT\PR';-3,50 €;'EUROS';'Compras.';'PAGADO';278;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
24/12/2015;'TABASA VALLVI S. C:2T';-4,19 €;'EUROS';'Compras.';'PAGADO';279;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
29/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';280;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
30/12/2015;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';281;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
31/12/2015;'AUTOPISTAS TERR';-1,39 €;'EUROS';'Compras.';'PAGADO';282;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
03/01/2016;'B.S.M. APARCAMENTS';-13,75 €;'EUROS';'Compras.';'PAGADO';283;'BSM';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
08/01/2016;'CAFET.C T PRAT\PR';-3,65 €;'EUROS';'Compras.';'PAGADO';284;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
12/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';285;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
12/01/2016;'TABASA VALLVI S. C:2T';-4,16 €;'EUROS';'Compras.';'PAGADO';286;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
13/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';287;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
13/01/2016;'TABASA VALLVI S. C:2T';-4,16 €;'EUROS';'Compras.';'PAGADO';288;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';289;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';290;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
14/01/2016;'TABASA VALLVI S. C:2T';-4,16 €;'EUROS';'Compras.';'PAGADO';291;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';292;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';293;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
15/01/2016;'TABASA VALLVI S. C:2T';-4,16 €;'EUROS';'Compras.';'PAGADO';294;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
16/01/2016;'LEROY MERLIN SABA';-22,99 €;'EUROS';'Compras.';'PAGADO';295;'LEROY';'Gastos_Vivienda y vehiculo';'Mnto. hogar';'VARIABLES'
16/01/2016;'MEGA ASIA';-28,07 €;'EUROS';'Compras.';'PAGADO';296;'MEGA';'Gastos_Compras';'Hogar';'VARIABLES'
16/01/2016;'KIABI.ES';-124,50 €;'EUROS';'Compras.';'PAGADO';297;'KIABIES';'Gastos_Compras';'Ropa';'VARIABLES'
17/01/2016;'cal toni';-7,95 €;'EUROS';'Compras.';'PAGADO';298;'CAL';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
18/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';299;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
18/01/2016;'TABASA VALLVI S. C:2T';-4,16 €;'EUROS';'Compras.';'PAGADO';300;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
19/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';301;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
19/01/2016;'TABASA VALLVI S. C:2T';-4,16 €;'EUROS';'Compras.';'PAGADO';302;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
20/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';303;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
20/01/2016;'CAFET.C T PRAT\PR';-3,60 €;'EUROS';'Compras.';'PAGADO';304;'CAFETC';'Gastos_Ocio y transporte';'Restaurantes';'VARIABLES'
21/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';305;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
21/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';306;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
21/01/2016;'TABASA VALLVI S. C:2T';-4,16 €;'EUROS';'Compras.';'PAGADO';307;'TABASA';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
22/01/2016;'AUTOPISTAS TERR';-1,38 €;'EUROS';'Compras.';'PAGADO';308;'AUTOPISTAS';'Gastos_Ocio y transporte';'Parking y peaje';'VARIABLES'
